VILLE,QUARTIER,NOUVEAU CODE POSTAL
INEZGANE,DOUAR LMAALEM ALI,80100
INEZGANE,DOUAR SAANOUJ,80100
INEZGANE,DOUAR TABOUHSINTE,80100
INEZGANE,HAY AL FARAH,80100
INEZGANE,HAY AL HANA,80100
INEZGANE,HAY ALFARABI,80100
INEZGANE,HAY DIF,80100
INEZGANE,HAY HAFSI,80100
INEZGANE,HAY ID BOURICH,80100
INEZGANE,HAY MUNICIPALITE,80100
INEZGANE,HAY PACHALIK,80100
INEZGANE,LOT ADWAA ANOUAR ITTIFAQ,80100
INEZGANE,LOT MILITAIRE,80100
INEZGANE,LOTISSEMENT ADWAA ANOUAR ITTIFAQ,80100
INEZGANE,LOTISSEMENT MILITAIRE,80100
INEZGANE,QUARTIER AGROUDE BENSERGAO,80100
INEZGANE,QUARTIER AL WIFAQ I,80100
INEZGANE,QUARTIER AL WIFAQ II,80100
INEZGANE,QUARTIER BENSERGAO,80100
INEZGANE,QUARTIER BICHA,80100
INEZGANE,QUARTIER BASE SUD,80100
INEZGANE,QUARTIER BOUTASSRA,80100
INEZGANE,QUARTIER JET SAKANE,80100
INEZGANE,QUARTIER RIZO,80100
INEZGANE,DOUAR AIT MHAND,80650
INEZGANE,DOUAR EL ARAB,80650
INEZGANE,LOT ZAITOUNE,80650
INEZGANE,LOTISSEMENT ZAITOUNE,80650
INEZGANE,QUARTIER AIT EL QADI,80650
INEZGANE,QUARTIER AIT IGHIOUSSE,80650
INEZGANE,QUARTIER AL JIHADIA AL FILAHIA,80650
INEZGANE,QUARTIER ASSAISSE,80650
INEZGANE,QUARTIER ASSAKA,80650
INEZGANE,QUARTIER AZAYTOUNE,80650
INEZGANE,QUARTIER BIR ANZARANE,80650
INEZGANE,QUARTIER TIKIOUINE,80650
INEZGANE,QUARTIER TILILA,80650
INEZGANE,ZONE INDUSTRIELLE TASSILA 1,80650
INEZGANE,ZONE INDUSTRIELLE TASSILA 2,80650
INEZGANE,ZONE INDUSTRIELLE TASSILA 3,80650
INEZGANE,BLOC AMEL 1,86350
INEZGANE,BLOC AMEL 2,86350
INEZGANE,BLOC AMEL 3,86350
INEZGANE,BLOC AMEL 4,86350
INEZGANE,BLOC AMEL 5,86350
INEZGANE,CITE DES OISEAUX-LES CHALETS,86350
INEZGANE,HAY BOUNAAMANE,86350
INEZGANE,HAY EL HASSANI TAGHZOUTE,86350
INEZGANE,HAY ENNOUR,86350
INEZGANE,HAY JORF,86350
INEZGANE,HAY PAM,86350
INEZGANE,HAY RMEL,86350
INEZGANE,HAY TAGANTE TARRASTE,86350
INEZGANE,HAY TARRASTE,86350
INEZGANE,HAY MOULAY RACHID,86350
INEZGANE,MARCHE GROS,86350
INEZGANE,QUARTIER AL OUIDADIATE,86350
INEZGANE,QUARTIER DES OISEAUX,86350
INEZGANE,QUARTIER HAJEB EL FOUKANI,86350
INEZGANE,QUARTIER HAJEB ATAHTANI,86350
INEZGANE,QUARTIER FADESA TAFOUKTE,86350
INEZGANE,QUARTIER INZEGANE CENTRE,86350
INEZGANE,QUARTIER KM 8,86350
INEZGANE,QUARTIER KOKAY,86350
INEZGANE,QUARTIER LES CHALETS,86350
INEZGANE,QUARTIER MESDOURA,86350
INEZGANE,QUARTIER SIDI ABDELJALIL,86350
INEZGANE,SOUK TLETE,86350
INEZGANE,CITE ADMINISTRATIVE,86360
INEZGANE,CITE MARINS,86360
INEZGANE,DERB AIT ELARBI,86360
INEZGANE,DERB AIT OUBIH,86360
INEZGANE,DERB BOUACHRA,86360
INEZGANE,DERB HFID,86360
INEZGANE,DERB LALLA TAAZZA,86360
INEZGANE,DERB TAZMAYT,86360
INEZGANE,DOUAR JDID,86360
INEZGANE,DOUAR SIDI FARES,86360
INEZGANE,HAY AIT DAOUD,86360
INEZGANE,HAY AIT OUSSIYAGHE,86360
INEZGANE,HAY AIT TALEB,86360
INEZGANE,HAY AL MOUSTACHFA,86360
INEZGANE,HAY AMOUGAY,86360
INEZGANE,HAY ANNAHDA,86360
INEZGANE,HAY ANOUDE,86360
INEZGANE,HAY BOUNAILATE,86360
INEZGANE,HAY CAFE EL HAJ,86360
INEZGANE,HAY IGROMAAI,86360
INEZGANE,HAY IGUIFERDEN,86360
INEZGANE,HAY IGUIWAKI,86360
INEZGANE,HAY IMICH,86360
INEZGANE,HAY IREHALEN,86360
INEZGANE,HAY OUALHOURI,86360
INEZGANE,HAY ROUCHDI,86360
INEZGANE,HAY SAADA PERGOLA,86360
INEZGANE,HAY SLAOUI,86360
INEZGANE,HAY TABARINE,86360
INEZGANE,HAY TAKERKOURTE,86360
INEZGANE,HAY TIGMI OUFELLA,86360
INEZGANE,HAY ZITOUNE,86360
INEZGANE,HAY ADIB,86360
INEZGANE,LOT AIT EL QADI,86360
INEZGANE,LOT AL FAIZ,86360
INEZGANE,LOT BENI IZNASSEN,86360
INEZGANE,LOT DALILA,86360
INEZGANE,LOT DGSS,86360
INEZGANE,LOT EL ARSA,86360
INEZGANE,LOT NAKHLA,86360
INEZGANE,LOTISSEMENT ADIB,86360
INEZGANE,LOTISSEMENT AIT EL QADI,86360
INEZGANE,LOTISSEMENT AL FAIZ,86360
INEZGANE,LOTISSEMENT BENI IZNASSEN,86360
INEZGANE,LOTISSEMENT DALILA,86360
INEZGANE,LOTISSEMENT DGSS,86360
INEZGANE,LOTISSEMENT EL ARSA,86360
INEZGANE,LOTISSEMENT NAKHLA,86360
INEZGANE,MARCHE DCHEIRA,86360
INEZGANE,QUARTIER AIT KIWANE,86360
INEZGANE,QUARTIER ARRONDISSEMENT DCHEIRA,86360
INEZGANE,QUARTIER ASSERGALE,86360
INEZGANE,QUARTIER DCHEIRA JIHADIYA,86360
INEZGANE,QUARTIER EL MERS,86360
INEZGANE,QUARTIER HAMMAM TAYEB,86360
INEZGANE,QUARTIER LAGHYATEN,86360
INEZGANE,QUARTIER NAOURAT AIT IDDER,86360
INEZGANE,QUARTIER NAOURAT SBAI,86360
INEZGANE,QUARTIER SIDI EL WALI,86360
INEZGANE,QUARTIER TAYEB,86360
TANGER,CENTRE VILLE,90000
TANGER,LOT AIN AROUJ,90000
TANGER,LOT ARIMAS,90000
TANGER,LOT BELLE VUE,90000
TANGER,LOT CHATEAU,90000
TANGER,LOT DHAR LMERS,90000
TANGER,LOT FACINTA,90000
TANGER,LOT IKAMA,90000
TANGER,LOT MIRAMAR,90000
TANGER,LOT RATMA,90000
TANGER,LOT TINGIS,90000
TANGER,QUARTIER BELLA VISTA,90000
TANGER,QUARTIER BIR EL MOKRAE,90000
TANGER,QUARTIER DE TANGER,90000
TANGER,QUARTIER HOUMATE ESPAGNOL,90000
TANGER,QUARTIER INDUSTRIEL MGHOGHA SGHIRA,90000
TANGER,QUARTIER JAMAL EDDINE AFGHANIE,90000
TANGER,QUARTIER MAHAJ MOHAMED VI,90000
TANGER,QUARTIER MALABATA,90000
TANGER,QUARTIER MARBEL,90000
TANGER,QUARTIER TANJA BALIA,90000
TANGER,LOT OUMKALTOUM,90010
TANGER,QUARTIER AIN KTIOUET,90010
TANGER,QUARTIER BNOU KHALDOUNE,90010
TANGER,QUARTIER CASTILLA,90010
TANGER,QUARTIER LALLA CHAFIA,90010
TANGER,QUARTIER MSALLAH,90010
TANGER,QUARTIER ADMINISTRATIF,90020
TANGER,QUARTIER HARIRI,90020
TANGER,DAR BAROUD,90030
TANGER,JNANE KABTANE,90030
TANGER,LOT BOUSSOUF,90030
TANGER,LOT MASSIRA,90030
TANGER,QUARTIER AL HAFA,90030
TANGER,QUARTIER ANCIENNE MEDINA,90030
TANGER,QUARTIER BEN ALIEM,90030
TANGER,QUARTIER BEN ALIEMME,90030
TANGER,QUARTIER GHARSSET KTIOUET,90030
TANGER,QUARTIER HAOUMAT BNI YDER,90030
TANGER,QUARTIER JNAN KABTANE,90030
TANGER,QUARTIER KHOUSSAFAT,90030
TANGER,QUARTIER MERCHANE,90030
TANGER,QUARTIER SIAGHINE,90030
TANGER,QUARTIER SIDI BOUABID,90030
TANGER,SOUK DAKHEL,90030
TANGER,IMMEUBLE BOUZINA,90040
TANGER,LOT ALTAMIRA,90040
TANGER,LOT BENAZAIZ,90040
TANGER,LOT CHAROUIT,90040
TANGER,LOT CHICAVILA,90040
TANGER,LOT COLORADO,90040
TANGER,LOT EL FELLAH,90040
TANGER,LOT FLANDRIA,90040
TANGER,LOT KADIRIA,90040
TANGER,LOT OMRANA,90040
TANGER,LOT RIBH,90040
TANGER,LOT SANAOUBAR,90040
TANGER,QUARTIER AIN HAYANI,90040
TANGER,QUARTIER AKBIB,90040
TANGER,QUARTIER AMRAH BOULAIZ,90040
TANGER,QUARTIER AMRAH CHLEUH,90040
TANGER,QUARTIER AMRAH CHLOUH,90040
TANGER,QUARTIER BENJEID,90040
TANGER,QUARTIER BOUSTANE,90040
TANGER,QUARTIER BOUTRIKA,90040
TANGER,QUARTIER CALIFORNIA,90040
TANGER,QUARTIER CHICA VILLA,90040
TANGER,QUARTIER DRADEB,90040
TANGER,QUARTIER DZIRI,90040
TANGER,QUARTIER EL AMRANI,90040
TANGER,QUARTIER FLANDRIA,90040
TANGER,QUARTIER HSISSEN,90040
TANGER,QUARTIER JAMAA MOUKRAA,90040
TANGER,QUARTIER JBEL LEKBIR,90040
TANGER,QUARTIER KADIRIA,90040
TANGER,QUARTIER KHALIJ,90040
TANGER,QUARTIER MASJID,90040
TANGER,QUARTIER MESNANA,90040
TANGER,QUARTIER MESTARKHOCHE,90040
TANGER,QUARTIER MESTER KHOCHE,90040
TANGER,QUARTIER MOUJAHIDINE,90040
TANGER,QUARTIER MTAFI,90040
TANGER,"QUARTIER ROSA I,II,III",90040
TANGER,QUARTIER ROUIDA,90040
TANGER,QUARTIER SANAOUBAR,90040
TANGER,QUARTIER SIDI BOUKHARI,90040
TANGER,QUARTIER SOUK LEBKAR,90040
TANGER,QUARTIER TERRASSES DU GOLF,90040
TANGER,LOT ALOUETTE,90060
TANGER,QUARTIER 33,90060
TANGER,QUARTIER 39,90060
TANGER,QUARTIER 51,90060
TANGER,QUARTIER 9,90060
TANGER,QUARTIER ARD BOUHSSEIN,90060
TANGER,QUARTIER ARD DAOULA,90060
TANGER,QUARTIER ARD DAOULA BANI MAKADA,90060
TANGER,QUARTIER BIR CHAERI,90060
TANGER,QUARTIER BNI MAKADA,90060
TANGER,QUARTIER BNI MAKADA KDIMA,90060
TANGER,QUARTIER BOUGHAZ,90060
TANGER,QUARTIER CHOUHADA,90060
TANGER,QUARTIER HAOUMAT 12,90060
TANGER,"QUARTIER JIRARI,I,II",90060
TANGER,QUARTIER JIRARII III,90060
TANGER,QUARTIER JIRARII IV,90060
TANGER,QUARTIER MABROUKA,90060
TANGER,QUARTIER ROUIDA,90060
TANGER,QUARTIER SAADA,90060
TANGER,QUARTIER SAFIF,90060
TANGER,QUARTIER Y5,90060
TANGER,QUARTIER ZAOUDIA,90060
TANGER,COMPLEXE IBN BATOUTA,90070
TANGER,LOT AL AMAL,90070
TANGER,LOT DOHA,90070
TANGER,LOT JAMILA JINET,90070
TANGER,LOT NAHDA,90070
TANGER,LOT ZEGOUTIA,90070
TANGER,QUARTIER AIN JDID,90070
TANGER,QUARTIER ALI BAY,90070
TANGER,QUARTIER ALIA,90070
TANGER,QUARTIER AZIBOU,90070
TANGER,QUARTIER BELLE VUE,90070
TANGER,QUARTIER BEN KIRANE,90070
TANGER,QUARTIER BEROUAKA,90070
TANGER,QUARTIER CHARF,90070
TANGER,QUARTIER DRAOUA,90070
TANGER,QUARTIER DRISSIA I,90070
TANGER,QUARTIER DRISSIA II,90070
TANGER,QUARTIER FATIMA ZOHRA,90070
TANGER,QUARTIER LAAYOUNE,90070
TANGER,QUARTIER LAS COLLINAS,90070
TANGER,QUARTIER LOUDAYA,90070
TANGER,QUARTIER MABROUK,90070
TANGER,QUARTIER MESSOUDA,90070
TANGER,QUARTIER MGHOGHA EL JADIDA,90070
TANGER,QUARTIER MGHOGHA KBIRA,90070
TANGER,QUARTIER MGHOGHA TABCHICHA,90070
TANGER,QUARTIER MIRASOL ET PATRICIA,90070
TANGER,QUARTIER MOH PACO,90070
TANGER,QUARTIER MRABET ,90070
TANGER,QUARTIER NZAHA,90070
TANGER,QUARTIER SOURYENNE,90070
TANGER,QUARTIER ZOUFRI,90070
TANGER,QUARTIER MGHOGHA SGHIRA,90070
TANGER,ZONE INDUSTRIELLE DE MGHOGHA,90070
TANGER,HAY EL OUCH,90080
TANGER,HAY LAOUINA,90080
TANGER,HAY SIDI BOUHAJA,90080
TANGER,LOT ACHOUBA,90080
TANGER,LOT AL ANDALOUS,90080
TANGER,LOT DHAR ACHERKI,90080
TANGER,LOT EL KHEIR 3,90080
TANGER,LOT IBTISSAM,90080
TANGER,LOT LBHAYAR,90080
TANGER,LOT MOUBARAKA,90080
TANGER,"LOT NAHDA I,II",90080
TANGER,LOT ZEMMOURI,90080
TANGER,QUARTIER 12,90080
TANGER,QUARTIER 16,90080
TANGER,QUARTIER 30,90080
TANGER,QUARTIER AHAHID ALLAL BEN BOUZAKRI,90080
TANGER,QUARTIER AL AOUAMA,90080
TANGER,"QUARTIER AL HANAE I,II,II",90080
TANGER,QUARTIER AL INACHE,90080
TANGER,QUARTIER AL MAJD,90080
TANGER,QUARTIER ANBAR,90080
TANGER,QUARTIER AOUMA,90080
TANGER,QUARTIER ARD BOUHSSEIN,90080
TANGER,QUARTIER BIR AHARCHOUN,90080
TANGER,QUARTIER BOUHOUTE,90080
TANGER,QUARTIER BOUHOUTE DRISSIA,90080
TANGER,QUARTIER BOUHOUTE SAADA,90080
TANGER,QUARTIER DHAR LAHMAM,90080
TANGER,QUARTIER DHAR LEHMAM,90080
TANGER,QUARTIER DORELLA,90080
TANGER,QUARTIER DORILLA,90080
TANGER,QUARTIER FATIMA ZOHRA,90080
TANGER,QUARTIER GHARSSAT LAHGILAT,90080
TANGER,QUARTIER IBN KHALDOUN,90080
TANGER,QUARTIER IBOUR,90080
TANGER,"QUARTIER JIRARI III,V",90080
TANGER,QUARTIER KOURAZIANA,90080
TANGER,QUARTIER KSSIBAT,90080
TANGER,QUARTIER MAGHOUGHA,90080
TANGER,QUARTIER MIRADOR,90080
TANGER,QUARTIER OUAHABI,90080
TANGER,QUARTIER OUAHABI-ZEMMOURI,90080
TANGER,QUARTIER RGAYAE,90080
TANGER,QUARTIER SAADA I,90080
TANGER,QUARTIER SAADA II,90080
TANGER,QUARTIER SAADA III,90080
TANGER,QUARTIER SAADA IV,90080
TANGER,QUARTIER SAADA V,90080
TANGER,QUARTIER SALAM,90080
TANGER,QUARTIER SALAM 4,90080
TANGER,QUARTIER SALIMA,90080
TANGER,QUARTIER SANIA,90080
TANGER,QUARTIER TANGER AL MAJD,90080
TANGER,QUARTIER ZAHARA,90080
TANGER,QUARTIER ZEMMOURI,90080
TANGER,ZONE INDUSTRIELLE AL MAJD,90080
TANGER,COMPLEXE AHLEN,90090
TANGER,COMPLEXE AMIN,90090
TANGER,COMPLEXE BAIT AL ATTIK,90090
TANGER,COMPLEXE BAYTI,90090
TANGER,COMPLEXE HABIBA,90090
TANGER,complexe hassani,90090
TANGER,LOT BANQUE POPULAIRE,90090
TANGER,LOT BNI TOUZINE,90090
TANGER,LOT KARIMA,90090
TANGER,LOT OUMNIA,90090
TANGER,QUARTIER 132,90090
TANGER,QUARTIER 147,90090
TANGER,QUARTIER 180,90090
TANGER,QUARTIER 32,90090
TANGER,QUARTIER 41,90090
TANGER,QUARTIER 83,90090
TANGER,QUARTIER ABDELLATIF,90090
TANGER,QUARTIER ABOURI,90090
TANGER,QUARTIER ARD DAOULA BEN DIBANE,90090
TANGER,QUARTIER ATLAS,90090
TANGER,QUARTIER BEAUSEJOUR,90090
TANGER,QUARTIER BEN DIBANE,90090
TANGER,QUARTIER BEROUAKA,90090
TANGER,QUARTIER BIR CHIFA,90090
TANGER,"QUARTIER BNI OURIAGHLE I,II",90090
TANGER,QUARTIER BOUCHETTA,90090
TANGER,QUARTIER BOUILLAR,90090
TANGER,QUARTIER BOURABAATE,90090
TANGER,QUARTIER CHAT,90090
TANGER,QUARTIER EL OUED,90090
TANGER,QUARTIER FLORENCIA,90090
TANGER,QUARTIER HABIBA,90090
TANGER,QUARTIER HAJ KADOUR,90090
TANGER,QUARTIER HAJ MOKHTAR,90090
TANGER,QUARTIER HASSANIA,90090
TANGER,QUARTIER ILLALIF,90090
TANGER,QUARTIER JAMAA,90090
TANGER,"QUARTIER KOUADESS I,II",90090
TANGER,QUARTIER KOUCHA,90090
TANGER,QUARTIER LAACHIRI,90090
TANGER,QUARTIER LAMKADAM,90090
TANGER,QUARTIER LEHBOUS,90090
TANGER,QUARTIER NASR,90090
TANGER,QUARTIER ROUDANI,90090
TANGER,QUARTIER SANAE II,90090
TANGER,"QUARTIER SANIA I,II,III",90090
TANGER,QUARTIER TANGER ZONE FRANCHE BOUKHALEF,90090
TANGER,QUARTIER TOPO RABAT,90090
TANGER,QUARTIER WALID,90090
TANGER,QUARTIER WARDA,90090
TANGER,QUARTIER ZEMMOURI,90090
TANGER,RESIDENCE ZEMOURI,90090
TANGER,ZONE INDUSTRIELLE GZENAYA,90090
TANGER,COMPLEXE AL MOUSTAKBAL,90100
TANGER,COMPLEXE AL WAFA,90100
TANGER,COMPLEXE EL BOUSTANE,90100
TANGER,COMPLEXE HASSANI,90100
TANGER,COMPLEXE MARJAN,90100
TANGER,COMPLEXE RIM,90100
TANGER,COMPLEXE SLIMANI,90100
TANGER,COMPLEXE ZEMOURI III,90100
TANGER,HAY JADID,90100
TANGER,LOT AL BASSATINE,90100
TANGER,LOT AL HASSANI,90100
TANGER,LOT BANAMARIBO,90100
TANGER,LOT BASSOU,90100
TANGER,LOT EL KHEIR 1 ET 2,90100
TANGER,LOT FADILA,90100
TANGER,"LOT GHORFA 1,2,3",90100
TANGER,LOT LIBERTE3,90100
TANGER,LOT MOUNA,90100
TANGER,LOT NARJIS,90100
TANGER,LOT PINTORISKA,90100
TANGER,LOT RIAD,90100
TANGER,LOT RIZK,90100
TANGER,LOT SAADA,90100
TANGER,LOT YASMINE,90100
TANGER,QUARTIER 79,90100
TANGER,QUARTIER AAZIB HAJ KADOUR,90100
TANGER,QUARTIER ABI AZZARAE,90100
TANGER,QUARTIER AL KHERBA,90100
TANGER,QUARTIER AL MOUJAHIDINE,90100
TANGER,QUARTIER ANCIENNE ROUTE DE L'AEROPORT,90100
TANGER,QUARTIER BASSATINE,90100
TANGER,QUARTIER BELAIR,90100
TANGER,QUARTIER BRANESSE I,90100
TANGER,QUARTIER BRANESSE II,90100
TANGER,QUARTIER GZENAYA,90100
TANGER,QUARTIER IBN BATOUTA,90100
TANGER,QUARTIER KSSAIBI,90100
TANGER,QUARTIER LAADAOUI,90100
TANGER,QUARTIER MARA,90100
TANGER,QUARTIER MOUJAHIDINE,90100
TANGER,QUARTIER NAJIBA,90100
TANGER,QUARTIER PARIENTE,90100
TANGER,QUARTIER SANAA III,90100
TANGER,QUARTIER SLIMANI,90100
TANGER,QUARTIER SOUANI I,90100
TANGER,QUARTIER SOUANI II,90100
TANGER,QUARTIER SOUANI III,90100
TANGER,QUARTIER SOUANI IV,90100
TANGER,QUARTIER SOUANI V,90100
TANGER,QUARTIER TANGER ZONE FRANCHE,90100
TANGER,QUARTIER VAL FLEURI,90100
TANGER,QUARTIER ZOHOUR,90100
TANGER,RESIDENCE YAMANIA,90100
TANGER,ZONE INDUSTRIELLE GZENAYA,90100
TETOUAN,AVENIDA- PLACE ADALA,93000
TETOUAN,CENTRE VILLE,93000
TETOUAN,DAR ETTAYER,93000
TETOUAN,MARCHE CENTRAL,93000
TETOUAN,QUARTIER ASSAMAR,93000
TETOUAN,QUARTIER BAB TOUTE,93000
TETOUAN,QUARTIER BEN SLIMAN,93000
TETOUAN,QUARTIER EL BOUN,93000
TETOUAN,QUARTIER EL KHERIONESS,93000
TETOUAN,QUARTIER FEDDANE,93000
TETOUAN,QUARTIER MOULAY EL ABBAS,93000
TETOUAN,QUARTIER MOULAY YOUSSEF,93000
TETOUAN,QUARTIER MSALLA EL KADIMA,93000
TETOUAN,QUARTIER SIDI AABIS,93000
TETOUAN,SOUK ZRAE,93000
TETOUAN,QUARTIER ABDESSADEK,93010
TETOUAN,QUARTIER ACHAACHA,93010
TETOUAN,QUARTIER AHAMAD,93010
TETOUAN,QUARTIER AKEL,93010
TETOUAN,QUARTIER AKNIN,93010
TETOUAN,QUARTIER AL ANKARI,93010
TETOUAN,QUARTIER AOUAD,93010
TETOUAN,QUARTIER AYALA,93010
TETOUAN,QUARTIER BAB EL MKABER,93010
TETOUAN,QUARTIER BAB EL OKLA,93010
TETOUAN,QUARTIER BAB NOIDER,93010
TETOUAN,QUARTIER BAB SAIDA,93010
TETOUAN,QUARTIER BEL OUALID,93010
TETOUAN,QUARTIER BELEBAR,93010
TETOUAN,QUARTIER BEN ABDELOUAHAB,93010
TETOUAN,QUARTIER BEN ABOUD,93010
TETOUAN,QUARTIER BEN AJIBA,93010
TETOUAN,QUARTIER BEN FERIHA,93010
TETOUAN,QUARTIER BEN JELOUN,93010
TETOUAN,QUARTIER BEN MALKA,93010
TETOUAN,QUARTIER BEN MARZOUK,93010
TETOUAN,QUARTIER BEN MEFTI,93010
TETOUAN,QUARTIER BEN TATA,93010
TETOUAN,QUARTIER BEN TOLILA,93010
TETOUAN,QUARTIER BENANI,93010
TETOUAN,QUARTIER BENAYE,93010
TETOUAN,QUARTIER BENOUNA,93010
TETOUAN,QUARTIER BORJ LAFAA,93010
TETOUAN,QUARTIER BOUAASSAL,93010
TETOUAN,QUARTIER BOUAASSAL SUIKA,93010
TETOUAN,QUARTIER BOUAZIZ,93010
TETOUAN,QUARTIER BOUENAN,93010
TETOUAN,QUARTIER BOUJENNA,93010
TETOUAN,QUARTIER BOUSSELHAM,93010
TETOUAN,QUARTIER BRICHA,93010
TETOUAN,QUARTIER CAID ABD ESSALAM,93010
TETOUAN,QUARTIER CHAHBOUN,93010
TETOUAN,QUARTIER CHAJRA,93010
TETOUAN,QUARTIER CHORFA OUAZZANE,93010
TETOUAN,QUARTIER DAANOUN,93010
TETOUAN,QUARTIER DLIMA,93010
TETOUAN,QUARTIER DRAOUECH,93010
TETOUAN,QUARTIER EL GHERSA,93010
TETOUAN,QUARTIER EL HAMMAR,93010
TETOUAN,QUARTIER EL JAZOULI,93010
TETOUAN,QUARTIER EL KAIKLAN,93010
TETOUAN,QUARTIER EL OUADRASSI,93010
TETOUAN,QUARTIER FARAN MECHBAL,93010
TETOUAN,QUARTIER FASSI,93010
TETOUAN,QUARTIER GESSOUS,93010
TETOUAN,QUARTIER  CHAFIANI,93010
TETOUAN,QUARTIER GHERSA KBIRA,93010
TETOUAN,QUARTIER GRANADA,93010
TETOUAN,QUARTIER GUESSOUSS,93010
TETOUAN,QUARTIER HABIBI,93010
TETOUAN,QUARTIER HADDA,93010
TETOUAN,QUARTIER HAJ SEGHEIAR,93010
TETOUAN,QUARTIER HAJAJ,93010
TETOUAN,QUARTIER HAMAM SIDI MENDRI,93010
TETOUAN,QUARTIER HANAT,93010
TETOUAN,QUARTIER HANDISSI,93010
TETOUAN,QUARTIER HARORN,93010
TETOUAN,QUARTIER IBN KHALDOUNE,93010
TETOUAN,QUARTIER IBN MOUSSA,93010
TETOUAN,QUARTIER JAMAA BACHA,93010
TETOUAN,QUARTIER JAMAA BEN SALAH,93010
TETOUAN,QUARTIER JAMAA RBAHI,93010
TETOUAN,QUARTIER JAMAE EL KBIR,93010
TETOUAN,QUARTIER JAMAE EL KHADRA,93010
TETOUAN,QUARTIER JENOUI ARC,93010
TETOUAN,QUARTIER JNIAH,93010
TETOUAN,QUARTIER KERFI,93010
TETOUAN,QUARTIER KERICH,93010
TETOUAN,QUARTIER KNA KEBIR,93010
TETOUAN,QUARTIER LAITI,93010
TETOUAN,QUARTIER LALA JOUIMAA,93010
TETOUAN,QUARTIER LARANJA,93010
TETOUAN,QUARTIER LEBADI,93010
TETOUAN,QUARTIER LOUCINA,93010
TETOUAN,QUARTIER LOUKACH,93010
TETOUAN,QUARTIER MAATOUBINES,93010
TETOUAN,QUARTIER MACHANE,93010
TETOUAN,QUARTIER MEDINA,93010
TETOUAN,QUARTIER MELAH BALI,93010
TETOUAN,QUARTIER MELLAH,93010
TETOUAN,QUARTIER MENYALI,93010
TETOUAN,QUARTIER MESDAE,93010
TETOUAN,QUARTIER MOSTFA,93010
TETOUAN,QUARTIER MOULAY MOHAMED,93010
TETOUAN,QUARTIER MRIBTOU,93010
TETOUAN,QUARTIER MRIMAR,93010
TETOUAN,QUARTIER MSALLA KDIMA,93010
TETOUAN,QUARTIER MTEHRA,93010
TETOUAN,QUARTIER NETIFI,93010
TETOUAN,QUARTIER ODDA,93010
TETOUAN,QUARTIER OULAD EL BAHI,93010
TETOUAN,QUARTIER RAGHONA,93010
TETOUAN,QUARTIER RAOUD PAIS,93010
TETOUAN,QUARTIER RIOUS,93010
TETOUAN,QUARTIER ROCHOU,93010
TETOUAN,QUARTIER SAFFAHA,93010
TETOUAN,QUARTIER SALAMONE NAHONE,93010
TETOUAN,QUARTIER SALASS,93010
TETOUAN,QUARTIER SEFFAR JENOUI,93010
TETOUAN,QUARTIER SEKERJE,93010
TETOUAN,QUARTIER SEVILLA,93010
TETOUAN,QUARTIER SKIREJE,93010
TETOUAN,QUARTIER SOUIKA,93010
TETOUAN,QUARTIER SOULTAN COUHEN,93010
TETOUAN,QUARTIER STANCO,93010
TETOUAN,QUARTIER TALAA,93010
TETOUAN,QUARTIER TALAA DEL MEDFAA,93010
TETOUAN,QUARTIER TALAA REGULARES,93010
TETOUAN,QUARTIER TAMAN HAOUAT,93010
TETOUAN,QUARTIER TARRAFINE,93010
TETOUAN,QUARTIER YAALA,93010
TETOUAN,QUARTIER YASMIN,93010
TETOUAN,QUARTIER ZERHOUNI,93010
TETOUAN,QUARTIER ZIN AL ABIDINE,93010
TETOUAN,QUARTIER ZIOUZIOU,93010
TETOUAN,SOUK EL FOUKI,93010
TETOUAN,ZAOUIAT TIJANTA,93010
TETOUAN,HAY EL MDRASSI,93020
TETOUAN,LOT AL WIKAYA,93020
TETOUAN,QUARTIER 11,93020
TETOUAN,QUARTIER 12,93020
TETOUAN,QUARTIER 14,93020
TETOUAN,QUARTIER 15,93020
TETOUAN,QUARTIER 17,93020
TETOUAN,QUARTIER 18,93020
TETOUAN,QUARTIER 21,93020
TETOUAN,QUARTIER 5,93020
TETOUAN,QUARTIER 7,93020
TETOUAN,QUARTIER 8,93020
TETOUAN,QUARTIER A,93020
TETOUAN,QUARTIER ABD EL KARIM EL KHATABI,93020
TETOUAN,QUARTIER AIN KHABBAZ,93020
TETOUAN,QUARTIER AKBA CHATA,93020
TETOUAN,QUARTIER ALWIAM,93020
TETOUAN,QUARTIER B,93020
TETOUAN,QUARTIER BALBORINE,93020
TETOUAN,QUARTIER BARIO MALAGA,93020
TETOUAN,QUARTIER BORJ,93020
TETOUAN,QUARTIER CHATTA,93020
TETOUAN,QUARTIER CHOHADA,93020
TETOUAN,QUARTIER DAVILA 1,93020
TETOUAN,QUARTIER DAVILA 5,93020
TETOUAN,QUARTIER DAVILA 7,93020
TETOUAN,QUARTIER DERSA,93020
TETOUAN,QUARTIER EL HOUFRA,93020
TETOUAN,QUARTIER EL MAJZARA,93020
TETOUAN,QUARTIER ENNAKATA,93020
TETOUAN,QUARTIER FARAN BAKALI,93020
TETOUAN,QUARTIER FRANCO 5,93020
TETOUAN,QUARTIER FRANCO 6,93020
TETOUAN,QUARTIER FRANKO 1,93020
TETOUAN,QUARTIER FRANKO 4,93020
TETOUAN,QUARTIER G,93020
TETOUAN,QUARTIER GOURNA,93020
